Disengage_raw;Disengagement Time_raw;First Fixation_raw;Fixation Duration on Emotional_raw;Fixation Frequency on Emotional_raw;Left Image_raw;Right Image_raw;order
True;;'Emotional';707;2;'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\Female\\F11HA_resi.jpg';'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\Female\\F11NE_resi.jpg';54
True;;'Emotional';1261;3;'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\Female\\F08HA_resi.jpg';'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\Female\\F08NE_resi.jpg';14
True;;'Emotional';1861;3;'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\male\\M08HA_resi.jpg';'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\male\\M08NE_resi.jpg';42
True;310,6960754;'Neutral';1668;2;'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\male\\M09NE_resi.jpg';'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\male\\M09SA_resi.jpg';26
True;319,9486084;'Neutral';1545;2;'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\Female\\F18NE_resi.jpg';'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\Female\\F18HA_resi.jpg';44
True;397,5797119;'Neutral';1272;2;'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\Female\\F34NE_resi.jpg';'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\Female\\F34SA_resi.jpg';9
False;;'Emotional';1840;3;'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\male\\M18HA_resi.jpg';'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\male\\M18NE_resi.jpg';22
True;;'Emotional';831;2;'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\male\\M34SA_resi.jpg';'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\male\\M34NE_resi.jpg';41
False;;'Emotional';1541;2;'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\male\\M31SA_resi.jpg';'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\male\\M31NE_resi.jpg';0
True;325,7734985;'Neutral';1719;2;'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\male\\M04NE_resi.jpg';'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\male\\M04SA_resi.jpg';43
True;;'Emotional';812;2;'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\Female\\F11SA_resi.jpg';'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\Female\\F11NE_resi.jpg';49
False;;'Emotional';1035;5;'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\male\\M24HA_resi.jpg';'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\male\\M24NE_resi.jpg';19
True;260,1018372;'Neutral';2015;2;'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\male\\M17NE_resi.jpg';'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\male\\M17SA_resi.jpg';64
True;290,0990601;'Neutral';2085;1;'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\male\\M08NE_resi.jpg';'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\male\\M08SA_resi.jpg';68
False;;'Emotional';1013;4;'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\Female\\F03SA_resi.jpg';'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\Female\\F03NE_resi.jpg';21
False;;'Neutral';1695;2;'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\male\\M01NE_resi.jpg';'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\male\\M01HA_resi.jpg';48
True;239,1226196;'Neutral';1618;2;'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\Female\\F12NE_resi.jpg';'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\Female\\F12SA_resi.jpg';66
True;;'Emotional';942;4;'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\male\\M14SA_resi.jpg';'C:\\Users\\ITLab\\Desktop\\KaelaTerneProject\\PythonCode\\male\\M14NE_resi.jpg';25
